ano,id_municipio,id_municipio_nome,desmatado
2018,4318432,São João do Polêsine,65.9
2021,4318432,São João do Polêsine,65.9
2017,4210209,Major Gercino,101.4
2018,4210209,Major Gercino,101.7
2020,4210209,Major Gercino,101.8
2021,4210209,Major Gercino,101.8
2016,4210209,Major Gercino,101.4
2019,4210209,Major Gercino,101.7
2016,2927507,Santa Bárbara,55.8
2021,2927507,Santa Bárbara,56.2
2018,2927507,Santa Bárbara,56.1
2017,2927507,Santa Bárbara,56.1
2019,2927507,Santa Bárbara,56.2
2020,2927507,Santa Bárbara,56.2
2020,3115359,Catas Altas,107.8
2018,3115359,Catas Altas,107.8
2016,3115359,Catas Altas,107.6
2017,3115359,Catas Altas,107.7
2019,3115359,Catas Altas,107.8
2021,3115359,Catas Altas,107.8
2017,2918555,Jussari,206.5
2020,2918555,Jussari,208.5
2019,2918555,Jussari,208.4
2018,2918555,Jussari,206.6
2016,2918555,Jussari,206.3
2021,2918555,Jussari,209.2
2020,4123956,Santa Mônica,241.8
2018,4123956,Santa Mônica,241.8
2016,4123956,Santa Mônica,241.8
2017,4123956,Santa Mônica,241.8
2021,4123956,Santa Mônica,241.8
2019,4123956,Santa Mônica,241.8
2017,3515004,Embu das Artes,43.8
2021,3515004,Embu das Artes,44.4
2019,3515004,Embu das Artes,44.0
2016,3515004,Embu das Artes,43.7
2018,3515004,Embu das Artes,43.9
2020,3515004,Embu das Artes,44.2
2016,3531308,Monte Alto,314.5
2020,3531308,Monte Alto,315.3
2019,3531308,Monte Alto,314.8
2018,3531308,Monte Alto,314.7
2021,3531308,Monte Alto,315.3
2017,3531308,Monte Alto,314.6
2017,4208500,Ituporanga,244.7
2019,4208500,Ituporanga,245.9
2021,4208500,Ituporanga,246.4
2016,4208500,Ituporanga,244.5
2020,4208500,Ituporanga,246.2
2018,4208500,Ituporanga,245.7
2021,3530003,Mira Estrela,213.8
2019,3530003,Mira Estrela,213.7
2018,3530003,Mira Estrela,213.7
2020,3530003,Mira Estrela,213.7
2017,3530003,Mira Estrela,213.7
2016,3530003,Mira Estrela,213.7
2019,2407807,Monte Alegre,8.3
2021,2407807,Monte Alegre,8.4
2018,2407807,Monte Alegre,8.3
2020,2407807,Monte Alegre,8.3
2017,2407807,Monte Alegre,8.1
2016,2407807,Monte Alegre,8.0
2021,4120358,Pranchita,181.5
2016,4120358,Pranchita,181.1
2018,4120358,Pranchita,181.3
2019,4120358,Pranchita,181.4
2017,4120358,Pranchita,181.2
2020,4120358,Pranchita,181.5
2018,3139409,Manhuaçu,467.0
2017,3139409,Manhuaçu,461.8
2016,3139409,Manhuaçu,461.8
2021,3139409,Manhuaçu,467.4
2019,3139409,Manhuaçu,467.0
2020,3139409,Manhuaçu,467.3
2021,4122172,Rio Branco do Ivaí,315.4
2019,4122172,Rio Branco do Ivaí,315.4
2017,4122172,Rio Branco do Ivaí,314.9
2020,4122172,Rio Branco do Ivaí,315.4
2016,4122172,Rio Branco do Ivaí,314.9
2018,4122172,Rio Branco do Ivaí,315.3
2020,3150406,Piedade dos Gerais,208.0
2017,3150406,Piedade dos Gerais,206.8
2019,3150406,Piedade dos Gerais,207.5
2021,3150406,Piedade dos Gerais,208.2
2018,3150406,Piedade dos Gerais,207.0
2016,3150406,Piedade dos Gerais,206.5
2016,2905800,Camamu,251.2
2017,2905800,Camamu,253.4
2018,2905800,Camamu,254.5
2020,2905800,Camamu,255.8
2021,2905800,Camamu,260.6
2019,2905800,Camamu,255.0
2019,4207759,Iraceminha,131.9
2016,4207759,Iraceminha,131.4
2020,4207759,Iraceminha,132.0
2017,4207759,Iraceminha,131.4
2021,4207759,Iraceminha,132.2
2018,4207759,Iraceminha,131.8
2018,3507753,Brejo Alegre,98.9
2020,3507753,Brejo Alegre,98.9
2017,3507753,Brejo Alegre,98.9
2016,3507753,Brejo Alegre,98.9
2019,3507753,Brejo Alegre,98.9
2021,3507753,Brejo Alegre,98.9
2021,3515152,Engenheiro Coelho,88.2
2018,3515152,Engenheiro Coelho,88.2
2020,3515152,Engenheiro Coelho,88.2
2019,3515152,Engenheiro Coelho,88.2
2016,3515152,Engenheiro Coelho,88.0
2017,3515152,Engenheiro Coelho,88.0
2020,3162708,São João do Paraíso,664.3
2021,3162708,São João do Paraíso,668.7
2016,3162708,São João do Paraíso,655.2
2017,3162708,São João do Paraíso,656.0
2018,3162708,São João do Paraíso,660.4
2019,3162708,São João do Paraíso,661.1
2018,3504404,Avanhandava,302.7
2020,3504404,Avanhandava,302.7
2017,3504404,Avanhandava,302.6
2021,3504404,Avanhandava,302.7
2016,3504404,Avanhandava,302.6
2019,3504404,Avanhandava,302.7
2021,4306759,Doutor Ricardo,77.0
2017,4306759,Doutor Ricardo,76.7
2019,4306759,Doutor Ricardo,76.9
2016,4306759,Doutor Ricardo,76.6
2018,4306759,Doutor Ricardo,76.9
2020,4306759,Doutor Ricardo,76.9
2019,3529609,Meridiano,194.5
2017,3529609,Meridiano,194.5
2016,3529609,Meridiano,194.5
2021,3529609,Meridiano,194.5
2020,3529609,Meridiano,194.5
2018,3529609,Meridiano,194.5
2017,4125357,São Jorge do Patrocínio,180.3
2018,4125357,São Jorge do Patrocínio,180.3
2020,4125357,São Jorge do Patrocínio,180.4
2019,4125357,São Jorge do Patrocínio,180.3
2016,4125357,São Jorge do Patrocínio,180.2
2021,4125357,São Jorge do Patrocínio,180.4
2017,3136553,José Raydan,126.1
2020,3136553,José Raydan,128.2
2016,3136553,José Raydan,125.9
2021,3136553,José Raydan,128.4
2019,3136553,José Raydan,128.0
2018,3136553,José Raydan,127.4
2018,4117701,Palmeira,1074.8
2016,4117701,Palmeira,1071.5
2017,4117701,Palmeira,1074.2
2019,4117701,Palmeira,1075.2
2021,4117701,Palmeira,1078.4
2020,4117701,Palmeira,1076.5
2019,3204807,São José do Calçado,212.1
2016,3204807,São José do Calçado,211.8
2017,3204807,São José do Calçado,211.8
2021,3204807,São José do Calçado,212.1
2018,3204807,São José do Calçado,211.9
2020,3204807,São José do Calçado,212.1
2018,4213203,Pomerode,81.0
2019,4213203,Pomerode,81.1
2017,4213203,Pomerode,80.6
2016,4213203,Pomerode,80.6
2021,4213203,Pomerode,81.1
2020,4213203,Pomerode,81.1
2017,3549607,São José do Barreiro,191.4
2021,3549607,São José do Barreiro,191.9
2018,3549607,São José do Barreiro,191.5
2019,3549607,São José do Barreiro,191.6
2016,3549607,São José do Barreiro,190.0
2020,3549607,São José do Barreiro,191.9
2021,4114401,Mangueirinha,814.4
2017,4114401,Mangueirinha,812.5
2019,4114401,Mangueirinha,813.5
2016,4114401,Mangueirinha,812.4
2018,4114401,Mangueirinha,813.1
2020,4114401,Mangueirinha,813.9
2018,3301108,Cantagalo,532.1
2017,3301108,Cantagalo,532.0
2016,3301108,Cantagalo,531.8
2020,3301108,Cantagalo,532.4
2021,3301108,Cantagalo,532.6
2019,3301108,Cantagalo,532.4
2018,3205150,Vila Pavão,316.3
2021,3205150,Vila Pavão,317.0
2019,3205150,Vila Pavão,316.4
2016,3205150,Vila Pavão,316.0
2020,3205150,Vila Pavão,316.8
2017,3205150,Vila Pavão,316.1
2017,3514908,Elias Fausto,191.5
2018,3514908,Elias Fausto,191.5
2016,3514908,Elias Fausto,191.5
2020,3514908,Elias Fausto,191.5
2021,3514908,Elias Fausto,191.5
2019,3514908,Elias Fausto,191.5
2018,3546306,Santa Cruz das Palmeiras,171.1
2016,3546306,Santa Cruz das Palmeiras,171.1
2020,3546306,Santa Cruz das Palmeiras,171.1
2017,3546306,Santa Cruz das Palmeiras,171.1
2019,3546306,Santa Cruz das Palmeiras,171.1
2021,3546306,Santa Cruz das Palmeiras,171.1
2017,4301800,Barracão,362.2
2016,4301800,Barracão,360.5
2018,4301800,Barracão,362.3
2021,4301800,Barracão,365.3
2020,4301800,Barracão,363.0
2019,4301800,Barracão,362.9
2020,3140803,Matias Barbosa,108.8
2016,3140803,Matias Barbosa,108.8
2021,3140803,Matias Barbosa,108.9
2019,3140803,Matias Barbosa,108.8
2017,3140803,Matias Barbosa,108.8
2018,3140803,Matias Barbosa,108.8
2018,4122701,Sabáudia,174.8
2016,4122701,Sabáudia,174.8
2020,4122701,Sabáudia,174.8
2017,4122701,Sabáudia,174.8
2021,4122701,Sabáudia,174.8
2019,4122701,Sabáudia,174.8
2021,3163409,São José do Goiabal,152.6
2018,3163409,São José do Goiabal,152.6
2016,3163409,São José do Goiabal,152.5
2020,3163409,São José do Goiabal,152.6
2019,3163409,São José do Goiabal,152.6
2017,3163409,São José do Goiabal,152.5
2016,3128501,Guarará,73.1
2021,3128501,Guarará,73.1
2019,3128501,Guarará,73.1
2018,3128501,Guarará,73.1
2017,3128501,Guarará,73.1
2020,3128501,Guarará,73.1
2018,4304853,Carlos Gomes,64.6
2021,4304853,Carlos Gomes,64.8
2020,4304853,Carlos Gomes,64.7
2017,4304853,Carlos Gomes,64.6
2019,4304853,Carlos Gomes,64.7
2016,4304853,Carlos Gomes,64.6
2017,3204955,São Roque do Canaã,242.0
2020,3204955,São Roque do Canaã,242.9
2018,3204955,São Roque do Canaã,242.1
2021,3204955,São Roque do Canaã,243.1
2016,3204955,São Roque do Canaã,242.0
2019,3204955,São Roque do Canaã,242.2
2017,2933505,Wenceslau Guimarães,328.2
2019,2933505,Wenceslau Guimarães,330.8
2021,2933505,Wenceslau Guimarães,331.6
2018,2933505,Wenceslau Guimarães,328.7
2016,2933505,Wenceslau Guimarães,327.3
2020,2933505,Wenceslau Guimarães,330.8
2019,2706901,Pilar,196.9
2017,2706901,Pilar,196.8
2016,2706901,Pilar,196.8
2021,2706901,Pilar,196.9
2018,2706901,Pilar,196.8
2020,2706901,Pilar,196.9
2019,4216057,São Cristovão do Sul,227.0
2020,4216057,São Cristovão do Sul,227.4
2017,4216057,São Cristovão do Sul,226.7
2018,4216057,São Cristovão do Sul,226.9
2016,4216057,São Cristovão do Sul,226.6
2021,4216057,São Cristovão do Sul,227.6
2018,4318705,São Leopoldo,79.5
2016,4318705,São Leopoldo,79.4
2021,4318705,São Leopoldo,79.5
2020,4318705,São Leopoldo,79.5
2017,4318705,São Leopoldo,79.4
2019,4318705,São Leopoldo,79.5
2021,4302600,Braga,117.8
2018,4302600,Braga,117.8
2017,4302600,Braga,117.8
2019,4302600,Braga,117.8
2020,4302600,Braga,117.8
2016,4302600,Braga,117.8
2019,3527207,Lorena,351.0
2021,3527207,Lorena,351.1
2017,3527207,Lorena,350.7
2016,3527207,Lorena,350.5
2020,3527207,Lorena,351.1
2018,3527207,Lorena,351.0
2019,3159357,Santa Rita de Minas,59.2
2016,3159357,Santa Rita de Minas,59.0
2018,3159357,Santa Rita de Minas,59.2
2017,3159357,Santa Rita de Minas,59.0
2020,3159357,Santa Rita de Minas,59.2
2021,3159357,Santa Rita de Minas,59.2
2019,4313425,Novo Machado,191.2
2016,4313425,Novo Machado,191.1
2018,4313425,Novo Machado,191.2
2021,4313425,Novo Machado,191.2
2017,4313425,Novo Machado,191.1
2020,4313425,Novo Machado,191.2
2018,2611507,Quipapá,210.7
2021,2611507,Quipapá,210.9
2016,2611507,Quipapá,209.9
2019,2611507,Quipapá,210.7
2020,2611507,Quipapá,210.7
2017,2611507,Quipapá,210.4
2019,3517406,Guaíra,812.9
2016,3517406,Guaíra,812.6
2020,3517406,Guaíra,813.4
2017,3517406,Guaíra,812.7
2018,3517406,Guaíra,812.8
2021,3517406,Guaíra,813.4
2020,3545001,Salesópolis,240.5
2018,3545001,Salesópolis,240.4
2016,3545001,Salesópolis,240.2
2017,3545001,Salesópolis,240.4
2021,3545001,Salesópolis,240.5
2019,3545001,Salesópolis,240.5
2016,3119906,Córrego do Bom Jesus,99.9
2018,3119906,Córrego do Bom Jesus,100.1
2020,3119906,Córrego do Bom Jesus,100.2
2019,3119906,Córrego do Bom Jesus,100.2
2021,3119906,Córrego do Bom Jesus,100.2
2017,3119906,Córrego do Bom Jesus,100.1
2016,4301206,Arroio do Tigre,259.5
2018,4301206,Arroio do Tigre,260.0
2017,4301206,Arroio do Tigre,259.8
2021,4301206,Arroio do Tigre,260.7
2020,4301206,Arroio do Tigre,260.4
2019,4301206,Arroio do Tigre,260.1
2020,4306320,Derrubadas,157.3
2019,4306320,Derrubadas,157.3
2017,4306320,Derrubadas,157.3
2018,4306320,Derrubadas,157.3
2021,4306320,Derrubadas,157.3
2016,4306320,Derrubadas,157.3
2019,3116407,Claraval,154.1
2017,3116407,Claraval,154.1
2020,3116407,Claraval,154.2
2018,3116407,Claraval,154.1
2016,3116407,Claraval,154.0
2021,3116407,Claraval,154.2
2017,2708204,São Brás,10.0
2021,2708204,São Brás,10.0
2016,2708204,São Brás,10.0
2020,2708204,São Brás,10.0
2019,2708204,São Brás,10.0
2018,2708204,São Brás,10.0
2020,3171105,Veríssimo,48.4
2017,3171105,Veríssimo,48.3
2016,3171105,Veríssimo,48.3
2018,3171105,Veríssimo,48.3
2019,3171105,Veríssimo,48.3
2021,3171105,Veríssimo,48.4
2017,3503604,Areiópolis,56.2
2016,3503604,Areiópolis,56.2
2020,3503604,Areiópolis,56.2
2019,3503604,Areiópolis,56.2
2021,3503604,Areiópolis,56.2
2018,3503604,Areiópolis,56.2
2018,4126652,Sulina,143.9
2016,4126652,Sulina,143.7
2021,4126652,Sulina,144.2
2020,4126652,Sulina,144.1
2019,4126652,Sulina,144.0
2017,4126652,Sulina,143.8
2020,3534401,Osasco,60.3
2021,3534401,Osasco,60.3
2016,3534401,Osasco,60.1
2018,3534401,Osasco,60.2
2017,3534401,Osasco,60.2
2019,3534401,Osasco,60.3
2019,4307450,Esperança do Sul,121.7
2017,4307450,Esperança do Sul,121.7
2020,4307450,Esperança do Sul,121.7
2018,4307450,Esperança do Sul,121.7
2016,4307450,Esperança do Sul,121.7
2021,4307450,Esperança do Sul,121.7
2017,4108403,Francisco Beltrão,566.6
2018,4108403,Francisco Beltrão,567.3
2016,4108403,Francisco Beltrão,566.2
2019,4108403,Francisco Beltrão,567.8
2021,4108403,Francisco Beltrão,568.3
2020,4108403,Francisco Beltrão,567.9
2021,2603454,Camaragibe,31.1
2018,2603454,Camaragibe,30.9
2019,2603454,Camaragibe,31.1
2020,2603454,Camaragibe,31.1
2017,2603454,Camaragibe,30.9
2016,2603454,Camaragibe,30.9
2017,3169307,Três Corações,717.1
2016,3169307,Três Corações,717.0
2020,3169307,Três Corações,717.4
2019,3169307,Três Corações,717.3
2021,3169307,Três Corações,717.4
2018,3169307,Três Corações,717.2
2020,4127908,Tuneiras do Oeste,567.1
2017,4127908,Tuneiras do Oeste,567.1
2018,4127908,Tuneiras do Oeste,567.1
2021,4127908,Tuneiras do Oeste,567.1
2019,4127908,Tuneiras do Oeste,567.1
2016,4127908,Tuneiras do Oeste,567.1
2019,4200200,Agrolândia,137.6
2018,4200200,Agrolândia,137.5
2021,4200200,Agrolândia,138.1
2016,4200200,Agrolândia,136.9
2020,4200200,Agrolândia,137.8
2017,4200200,Agrolândia,137.0
2018,4119509,Piraquara,127.2
2017,4119509,Piraquara,127.1
2020,4119509,Piraquara,127.3
2021,4119509,Piraquara,127.3
2016,4119509,Piraquara,127.1
2019,4119509,Piraquara,127.2
2021,3505500,Barretos,467.1
2020,3505500,Barretos,466.9
2017,3505500,Barretos,466.5
2019,3505500,Barretos,466.7
2016,3505500,Barretos,466.5
2018,3505500,Barretos,466.6
2020,4311627,Lindolfo Collor,21.9
2016,4311627,Lindolfo Collor,21.6
2019,4311627,Lindolfo Collor,21.9
2017,4311627,Lindolfo Collor,21.8
2021,4311627,Lindolfo Collor,21.9
2018,4311627,Lindolfo Collor,21.9
2016,4215059,Rio Rufino,82.6
2021,4215059,Rio Rufino,83.7
2017,4215059,Rio Rufino,82.6
2019,4215059,Rio Rufino,82.9
2018,4215059,Rio Rufino,82.7
2020,4215059,Rio Rufino,83.2
2021,4109104,Guaporema,186.8
2018,4109104,Guaporema,186.8
2019,4109104,Guaporema,186.8
2020,4109104,Guaporema,186.8
2017,4109104,Guaporema,186.8
2016,4109104,Guaporema,186.8
2019,3543105,Ribeirão Corrente,53.6
2016,3543105,Ribeirão Corrente,53.6
2017,3543105,Ribeirão Corrente,53.6
2021,3543105,Ribeirão Corrente,53.6
2020,3543105,Ribeirão Corrente,53.6
2018,3543105,Ribeirão Corrente,53.6
2016,4206652,Guatambú,155.2
2019,4206652,Guatambú,155.4
2018,4206652,Guatambú,155.3
2020,4206652,Guatambú,155.4
2021,4206652,Guatambú,155.4
2017,4206652,Guatambú,155.3
2019,3547908,Santo Antônio da Alegria,81.6
2021,3547908,Santo Antônio da Alegria,81.8
2017,3547908,Santo Antônio da Alegria,81.4
2018,3547908,Santo Antônio da Alegria,81.5
2016,3547908,Santo Antônio da Alegria,81.4
2020,3547908,Santo Antônio da Alegria,81.8
2019,4104055,Campo Bonito,327.8
2016,4104055,Campo Bonito,327.5
2018,4104055,Campo Bonito,327.8
2020,4104055,Campo Bonito,327.9
2021,4104055,Campo Bonito,328.0
2017,4104055,Campo Bonito,327.8
2016,4203709,Canelinha,82.5
2019,4203709,Canelinha,83.2
2020,4203709,Canelinha,83.3
2017,4203709,Canelinha,82.5
2018,4203709,Canelinha,83.1
2021,4203709,Canelinha,83.4
2017,2912707,Ibirapitanga,151.2
2016,2912707,Ibirapitanga,150.5
2019,2912707,Ibirapitanga,152.5
2018,2912707,Ibirapitanga,151.7
2021,2912707,Ibirapitanga,153.5
2020,2912707,Ibirapitanga,153.0
2018,3133204,Itanhomi,424.9
2020,3133204,Itanhomi,425.2
2021,3133204,Itanhomi,425.3
2017,3133204,Itanhomi,424.3
2019,3133204,Itanhomi,425.2
2016,3133204,Itanhomi,424.0
2021,2917904,Jandaíra,353.3
2020,2917904,Jandaíra,352.9
2016,2917904,Jandaíra,342.0
2017,2917904,Jandaíra,346.3
2019,2917904,Jandaíra,352.4
2018,2917904,Jandaíra,350.6
2018,4204558,Correia Pinto,474.7
2021,4204558,Correia Pinto,479.8
2016,4204558,Correia Pinto,470.6
2019,4204558,Correia Pinto,477.8
2020,4204558,Correia Pinto,478.1
2017,4204558,Correia Pinto,474.2
2019,4302303,Bom Jesus,786.1
2021,4302303,Bom Jesus,834.8
2016,4302303,Bom Jesus,735.7
2018,4302303,Bom Jesus,775.2
2020,4302303,Bom Jesus,802.4
2017,4302303,Bom Jesus,756.1
2020,4219200,Vidal Ramos,185.1
2016,4219200,Vidal Ramos,183.7
2018,4219200,Vidal Ramos,184.9
2017,4219200,Vidal Ramos,184.0
2019,4219200,Vidal Ramos,185.0
2021,4219200,Vidal Ramos,185.2
2017,3106804,Bias Fortes,201.3
2018,3106804,Bias Fortes,201.5
2016,3106804,Bias Fortes,201.2
2020,3106804,Bias Fortes,201.5
2019,3106804,Bias Fortes,201.5
2021,3106804,Bias Fortes,201.7
2021,2603504,Camocim de São Félix,56.0
2017,2603504,Camocim de São Félix,55.9
2016,2603504,Camocim de São Félix,55.7
2019,2603504,Camocim de São Félix,55.9
2018,2603504,Camocim de São Félix,55.9
2020,2603504,Camocim de São Félix,55.9
2016,3300456,Belford Roxo,70.9
2020,3300456,Belford Roxo,71.5
2017,3300456,Belford Roxo,70.9
2018,3300456,Belford Roxo,71.5
2021,3300456,Belford Roxo,71.5
2019,3300456,Belford Roxo,71.5
2021,3524303,Jaboticabal,483.6
2018,3524303,Jaboticabal,483.3
2019,3524303,Jaboticabal,483.5
2016,3524303,Jaboticabal,483.1
2020,3524303,Jaboticabal,483.6
2017,3524303,Jaboticabal,483.1
2017,4320404,Serafina Corrêa,134.6
2019,4320404,Serafina Corrêa,134.8
2020,4320404,Serafina Corrêa,134.9
2018,4320404,Serafina Corrêa,134.7
2016,4320404,Serafina Corrêa,134.3
2021,4320404,Serafina Corrêa,135.3
2019,2918456,Jucuruçu,1031.9
2017,2918456,Jucuruçu,1028.1
2020,2918456,Jucuruçu,1032.0
2021,2918456,Jucuruçu,1032.5
2016,2918456,Jucuruçu,1027.6
2018,2918456,Jucuruçu,1029.6
2018,4302055,Benjamin Constant do Sul,87.8
2020,4302055,Benjamin Constant do Sul,87.9
2016,4302055,Benjamin Constant do Sul,87.8
2021,4302055,Benjamin Constant do Sul,88.1
2019,4302055,Benjamin Constant do Sul,87.9
2017,4302055,Benjamin Constant do Sul,87.8
2016,3104908,Baependi,467.6
2018,3104908,Baependi,468.3
2017,3104908,Baependi,467.9
2021,3104908,Baependi,468.5
2019,3104908,Baependi,468.4
2020,3104908,Baependi,468.5
2016,3100302,Abre Campo,376.9
2018,3100302,Abre Campo,378.8
2017,3100302,Abre Campo,377.0
2021,3100302,Abre Campo,379.5
2019,3100302,Abre Campo,379.0
2020,3100302,Abre Campo,379.0
2019,5003751,Eldorado,754.6
2016,5003751,Eldorado,754.4
2017,5003751,Eldorado,754.4
2021,5003751,Eldorado,754.7
2020,5003751,Eldorado,754.7
2018,5003751,Eldorado,754.4
2018,5300108,Brasília,0.0
2021,5300108,Brasília,0.0
2020,5300108,Brasília,0.0
2017,5300108,Brasília,0.0
2019,5300108,Brasília,0.0
2016,5300108,Brasília,0.0
2019,4117214,Nova Santa Bárbara,68.4
2018,4117214,Nova Santa Bárbara,68.4
2020,4117214,Nova Santa Bárbara,68.4
2021,4117214,Nova Santa Bárbara,68.4
2017,4117214,Nova Santa Bárbara,68.4
2016,4117214,Nova Santa Bárbara,68.4
2018,3113404,Caratinga,952.3
2017,3113404,Caratinga,945.6
2021,3113404,Caratinga,954.4
2020,3113404,Caratinga,954.3
2016,3113404,Caratinga,945.5
2019,3113404,Caratinga,953.6
2018,3549953,São Lourenço da Serra,47.9
2019,3549953,São Lourenço da Serra,47.9
2020,3549953,São Lourenço da Serra,47.9
2016,3549953,São Lourenço da Serra,47.8
2021,3549953,São Lourenço da Serra,47.9
2017,3549953,São Lourenço da Serra,47.9
2019,4206405,Guaraciaba,276.9
2018,4206405,Guaraciaba,276.8
2017,4206405,Guaraciaba,276.6
2016,4206405,Guaraciaba,276.3
2020,4206405,Guaraciaba,276.9
2021,4206405,Guaraciaba,276.9
2018,3118205,Conquista,484.1
2019,3118205,Conquista,484.1
2017,3118205,Conquista,484.1
2016,3118205,Conquista,484.0
2021,3118205,Conquista,484.1
2020,3118205,Conquista,484.1
2018,4305587,Colinas,43.3
2019,4305587,Colinas,43.3
2016,4305587,Colinas,43.2
2017,4305587,Colinas,43.3
2020,4305587,Colinas,43.3
2021,4305587,Colinas,43.4
2020,4104303,Campo Mourão,647.3
2018,4104303,Campo Mourão,647.2
2019,4104303,Campo Mourão,647.3
2016,4104303,Campo Mourão,647.2
2021,4104303,Campo Mourão,647.4
2017,4104303,Campo Mourão,647.2
2016,3101102,Aimorés,1023.8
2018,3101102,Aimorés,1025.5
2021,3101102,Aimorés,1030.8
2019,3101102,Aimorés,1028.7
2020,3101102,Aimorés,1029.4
2017,3101102,Aimorés,1024.6
2016,2911006,Floresta Azul,228.6
2017,2911006,Floresta Azul,228.8
2020,2911006,Floresta Azul,232.5
2019,2911006,Floresta Azul,232.4
2021,2911006,Floresta Azul,232.5
2018,2911006,Floresta Azul,228.9
2021,3171907,Virgolândia,202.7
2019,3171907,Virgolândia,202.4
2018,3171907,Virgolândia,202.2
2020,3171907,Virgolândia,202.6
2017,3171907,Virgolândia,199.8
2016,3171907,Virgolândia,199.3
2017,4102703,Barra do Jacaré,108.4
2021,4102703,Barra do Jacaré,108.4
2020,4102703,Barra do Jacaré,108.4
2019,4102703,Barra do Jacaré,108.4
2018,4102703,Barra do Jacaré,108.4
2016,4102703,Barra do Jacaré,108.4
2019,3547502,Santa Rita do Passa Quatro,240.0
2016,3547502,Santa Rita do Passa Quatro,239.6
2018,3547502,Santa Rita do Passa Quatro,239.9
2020,3547502,Santa Rita do Passa Quatro,240.1
2017,3547502,Santa Rita do Passa Quatro,239.6
2021,3547502,Santa Rita do Passa Quatro,240.1
2016,3137007,Ladainha,350.5
2020,3137007,Ladainha,358.6
2017,3137007,Ladainha,351.9
2018,3137007,Ladainha,353.8
2021,3137007,Ladainha,360.1
2019,3137007,Ladainha,356.7
2020,2920007,Maiquinique,480.7
2019,2920007,Maiquinique,479.8
2017,2920007,Maiquinique,479.7
2016,2920007,Maiquinique,479.5
2018,2920007,Maiquinique,479.8
2021,2920007,Maiquinique,481.0
2018,4114005,Mamborê,696.5
2021,4114005,Mamborê,696.5
2016,4114005,Mamborê,696.5
2020,4114005,Mamborê,696.5
2017,4114005,Mamborê,696.5
2019,4114005,Mamborê,696.5
2021,3162005,São Gonçalo do Sapucaí,447.0
2018,3162005,São Gonçalo do Sapucaí,446.7
2017,3162005,São Gonçalo do Sapucaí,446.7
2019,3162005,São Gonçalo do Sapucaí,446.7
2016,3162005,São Gonçalo do Sapucaí,446.7
2020,3162005,São Gonçalo do Sapucaí,446.7
2016,3524402,Jacareí,373.4
2021,3524402,Jacareí,374.6
2018,3524402,Jacareí,374.4
2017,3524402,Jacareí,374.1
2019,3524402,Jacareí,374.5
2020,3524402,Jacareí,374.6
2018,3202652,Irupi,156.3
2017,3202652,Irupi,156.3
2020,3202652,Irupi,156.6
2019,3202652,Irupi,156.5
2021,3202652,Irupi,156.7
2016,3202652,Irupi,156.3
2018,3514205,Dolcinópolis,73.2
2020,3514205,Dolcinópolis,73.2
2017,3514205,Dolcinópolis,73.2
2019,3514205,Dolcinópolis,73.2
2021,3514205,Dolcinópolis,73.2
2016,3514205,Dolcinópolis,73.2
2019,4315057,Porto Mauá,85.8
2018,4315057,Porto Mauá,85.8
2020,4315057,Porto Mauá,85.8
2016,4315057,Porto Mauá,85.8
2017,4315057,Porto Mauá,85.8
2021,4315057,Porto Mauá,85.8
2021,4305835,Coqueiro Baixo,79.1
2017,4305835,Coqueiro Baixo,78.9
2018,4305835,Coqueiro Baixo,79.1
2019,4305835,Coqueiro Baixo,79.1
2016,4305835,Coqueiro Baixo,78.8
2020,4305835,Coqueiro Baixo,79.1
2017,4313391,Novo Cabrais,33.8
2020,4313391,Novo Cabrais,33.8
2019,4313391,Novo Cabrais,33.8
2016,4313391,Novo Cabrais,33.8
2018,4313391,Novo Cabrais,33.8
2021,4313391,Novo Cabrais,33.8
2019,3102852,Angelândia,76.8
2017,3102852,Angelândia,76.4
2016,3102852,Angelândia,76.3
2020,3102852,Angelândia,77.0
2021,3102852,Angelândia,77.5
2018,3102852,Angelândia,76.5
2016,3136900,Juruaia,188.2
2019,3136900,Juruaia,188.3
2020,3136900,Juruaia,188.3
2021,3136900,Juruaia,188.3
2018,3136900,Juruaia,188.3
2017,3136900,Juruaia,188.3
2020,3145802,Onça de Pitangui,110.0
2017,3145802,Onça de Pitangui,108.9
2019,3145802,Onça de Pitangui,109.5
2016,3145802,Onça de Pitangui,108.8
2018,3145802,Onça de Pitangui,109.1
2021,3145802,Onça de Pitangui,110.1
2019,2703007,Ibateguara,207.3
2021,2703007,Ibateguara,208.0
2018,2703007,Ibateguara,207.2
2020,2703007,Ibateguara,207.9
2017,2703007,Ibateguara,207.0
2016,2703007,Ibateguara,205.5
2017,3304300,Rio Bonito,301.5
2021,3304300,Rio Bonito,302.2
2016,3304300,Rio Bonito,301.2
2019,3304300,Rio Bonito,302.0
2018,3304300,Rio Bonito,301.9
2020,3304300,Rio Bonito,302.2
2021,3501806,Américo de Campos,199.6
2020,3501806,Américo de Campos,199.6
2018,3501806,Américo de Campos,199.6
2016,3501806,Américo de Campos,199.6
2017,3501806,Américo de Campos,199.6
2019,3501806,Américo de Campos,199.6
2018,3109808,Cachoeira Dourada,179.8
2019,3109808,Cachoeira Dourada,179.8
2020,3109808,Cachoeira Dourada,179.8
2021,3109808,Cachoeira Dourada,179.9
2016,3109808,Cachoeira Dourada,179.8
2017,3109808,Cachoeira Dourada,179.8
